date,longitude,latitude,level,expver,o3,t,w,OT
1967/10/1,104,0.5,10,1,1.62E-05,233.37119,-7.54E-05,-39.49161
1967/11/1,104,0.5,10,1,1.49E-05,235.88788,0.000215809,-29.925844
1967/12/1,104,0.5,10,1,1.47E-05,233.06369,0.000129892,-23.598064
1968/1/1,104,0.5,10,1,1.51E-05,231.44424,0.000151588,-32.794518
1968/2/1,104,0.5,10,1,1.49E-05,234.06186,0.000203225,-35.12568
1968/3/1,104,0.5,10,1,1.53E-05,233.84267,5.87E-05,-39.643337
1968/4/1,104,0.5,10,1,1.52E-05,235.30838,0.000135533,-34.26355
1968/5/1,104,0.5,10,1,1.48E-05,236.75516,0.000408906,-14.262825
1968/6/1,104,0.5,10,1,1.50E-05,235.03163,0.000285237,-1.7025342
1968/7/1,104,0.5,10,1,1.58E-05,233.15279,7.96E-05,0.50395536
1968/8/1,104,0.5,10,1,1.66E-05,231.64136,6.66E-06,-2.6481729
1968/9/1,104,0.5,10,1,1.69E-05,231.0445,-6.36E-06,5.466205
1968/10/1,104,0.5,10,1,1.63E-05,231.99536,-3.67E-05,12.189178
1968/11/1,104,0.5,10,1,1.56E-05,232.15305,-0.000140444,17.650124
1968/12/1,104,0.5,10,1,1.54E-05,229.64502,2.27E-05,23.908508
1969/1/1,104,0.5,10,1,1.51E-05,229.75462,-0.000106164,22.835844
1969/2/1,104,0.5,10,1,1.54E-05,229.82715,-0.000127426,17.324324
1969/3/1,104,0.5,10,1,1.54E-05,231.66106,-1.59E-05,18.605171
1969/4/1,104,0.5,10,1,1.53E-05,233.49812,-9.05E-05,19.9954
1969/5/1,104,0.5,10,1,1.53E-05,232.3478,5.05E-05,11.688131
1969/6/1,104,0.5,10,1,1.58E-05,229.2713,-1.46E-05,5.8519883
1969/7/1,104,0.5,10,1,1.67E-05,227.13544,1.14E-05,0.2534318
1969/8/1,104,0.5,10,1,1.74E-05,227.23557,-5.76E-05,-7.6762877
1969/9/1,104,0.5,10,1,1.72E-05,229.68524,3.18E-05,-12.5056305
1969/10/1,104,0.5,10,1,1.64E-05,230.85606,1.92E-05,-20.625889
1969/11/1,104,0.5,10,1,1.58E-05,230.08261,-4.41E-05,-25.698698
1969/12/1,104,0.5,10,1,1.53E-05,229.87051,2.75E-06,-27.935768
1970/1/1,104,0.5,10,1,1.56E-05,225.80139,-0.000325296,-28.85318
1970/2/1,104,0.5,10,1,1.56E-05,228.78957,-0.000373896,-27.215954
1970/3/1,104,0.5,10,1,1.58E-05,230.91599,-0.000113974,-25.638714
1970/4/1,104,0.5,10,1,1.59E-05,233.0022,0.000101687,-26.264435
1970/5/1,104,0.5,10,1,1.54E-05,235.30286,8.82E-05,-24.778936
1970/6/1,104,0.5,10,1,1.52E-05,235.82243,0.000147249,-18.509964
1970/7/1,104,0.5,10,1,1.59E-05,232.5788,-7.23E-06,-2.7599087
1970/8/1,104,0.5,10,1,1.67E-05,231.8692,0.000180227,-3.9948843
1970/9/1,104,0.5,10,1,1.68E-05,231.74306,5.96E-05,-0.84393215
1970/10/1,104,0.5,10,1,1.65E-05,232.28471,-0.000192949,5.688501
1970/11/1,104,0.5,10,1,1.55E-05,232.52676,-7.58E-05,8.912376
1970/12/1,104,0.5,10,1,1.51E-05,231.40167,9.26E-06,17.646595
1971/1/1,104,0.5,10,1,1.54E-05,227.901,-0.000135236,14.935528
1971/2/1,104,0.5,10,1,1.52E-05,232.11127,-1.68E-05,3.8430943
1971/3/1,104,0.5,10,1,1.56E-05,231.42769,-8.19E-05,7.8573537
1971/4/1,104,0.5,10,1,1.57E-05,232.66948,6.87E-05,10.864813
1971/5/1,104,0.5,10,1,1.58E-05,230.5604,-0.000123521,3.6043324
1971/6/1,104,0.5,10,1,1.62E-05,229.54962,2.27E-05,-1.3802643
1971/7/1,104,0.5,10,1,1.67E-05,229.06238,-3.24E-05,-8.498428
1971/8/1,104,0.5,10,1,1.74E-05,227.94516,-7.58E-05,-16.235256
1971/9/1,104,0.5,10,1,1.74E-05,228.95987,-3.72E-05,-19.58263
1971/10/1,104,0.5,10,1,1.67E-05,229.77354,-0.000209004,-21.404512
1971/11/1,104,0.5,10,1,1.58E-05,231.24556,-0.000156933,-24.422558
1971/12/1,104,0.5,10,1,1.54E-05,229.62769,-0.000119615,-29.543589
1972/1/1,104,0.5,10,1,1.54E-05,227.69995,-0.000253698,-29.302475
1972/2/1,104,0.5,10,1,1.58E-05,227.18668,-0.000201193,-31.306664
1972/3/1,104,0.5,10,1,1.59E-05,230.86475,-0.000187308,-30.306923
1972/4/1,104,0.5,10,1,1.58E-05,232.75305,-7.80E-05,-33.41671
1972/5/1,104,0.5,10,1,1.56E-05,233.50522,0.00013076,-38.110794
1972/6/1,104,0.5,10,1,1.58E-05,232.45895,-2.24E-05,-39.343414
1972/7/1,104,0.5,10,1,1.59E-05,233.9286,0.0002822,-31.13024
1972/8/1,104,0.5,10,1,1.65E-05,233.30653,0.000501766,-27.818151
1972/9/1,104,0.5,10,1,1.62E-05,236.10312,3.62E-06,-13.339533
1972/10/1,104,0.5,10,1,1.58E-05,234.77776,-5.49E-06,0.5827589
1972/11/1,104,0.5,10,1,1.53E-05,233.97906,-2.42E-05,14.877897
1972/12/1,104,0.5,10,1,1.50E-05,232.9202,-9.79E-05,18.334652
1973/1/1,104,0.5,10,1,1.52E-05,229.16092,-0.000111805,19.337923
1973/2/1,104,0.5,10,1,1.56E-05,229.59615,-2.50E-05,16.815044
1973/3/1,104,0.5,10,1,1.54E-05,232.53859,4.96E-05,13.629982
1973/4/1,104,0.5,10,1,1.56E-05,232.9336,-5.54E-05,1.3013968
1973/5/1,104,0.5,10,1,1.57E-05,231.7131,-7.49E-05,-16.741009
1973/6/1,104,0.5,10,1,1.60E-05,230.95778,7.09E-06,-20.96933
1973/7/1,104,0.5,10,1,1.66E-05,229.76172,-5.24E-05,-25.399952
1973/8/1,104,0.5,10,1,1.73E-05,228.9102,-0.000150424,-27.080696
1973/9/1,104,0.5,10,1,1.74E-05,230.83557,-0.000113974,-23.47339
1973/10/1,104,0.5,10,1,1.62E-05,234.71153,1.53E-05,-28.419174
1973/11/1,104,0.5,10,1,1.51E-05,236.2955,8.91E-05,-29.581226
1973/12/1,104,0.5,10,1,1.46E-05,235.74911,1.06E-05,-27.614676
1974/1/1,104,0.5,10,1,1.50E-05,231.46947,-0.000158235,-36.24539
1974/2/1,104,0.5,10,1,1.53E-05,233.05975,-0.000107031,-40.192608
1974/3/1,104,0.5,10,1,1.58E-05,231.74858,-0.000213777,-37.98377
1974/4/1,104,0.5,10,1,1.55E-05,234.28577,0.000149418,-39.83858
1974/5/1,104,0.5,10,1,1.51E-05,236.44373,0.000306933,-39.410458
1974/6/1,104,0.5,10,1,1.46E-05,238.57565,0.000359438,-22.005533
1974/7/1,104,0.5,10,1,1.56E-05,234.15726,0.000165908,-12.857305
1974/8/1,104,0.5,10,1,1.65E-05,232.10574,0.000232732,-11.214199
1974/9/1,104,0.5,10,1,1.65E-05,233.7102,0.000267012,-6.637732
1974/10/1,104,0.5,10,1,1.58E-05,234.4127,4.31E-05,1.2143607
1974/11/1,104,0.5,10,1,1.52E-05,234.60745,-6.49E-05,9.980335
1974/12/1,104,0.5,10,1,1.51E-05,231.69812,-1.68E-05,17.952398
1975/1/1,104,0.5,10,1,1.49E-05,231.21796,-9.83E-06,21.064537
1975/2/1,104,0.5,10,1,1.49E-05,233.20955,-6.02E-05,23.70856
1975/3/1,104,0.5,10,1,1.54E-05,232.82559,-3.02E-05,21.720839
1975/4/1,104,0.5,10,1,1.53E-05,234.97171,-6.49E-05,16.618624
1975/5/1,104,0.5,10,1,1.54E-05,233.75436,2.92E-05,14.85202
1975/6/1,104,0.5,10,1,1.56E-05,232.70416,-0.000173422,8.873562
1975/7/1,104,0.5,10,1,1.66E-05,227.78983,-0.000148688,2.4328704
1975/8/1,104,0.5,10,1,1.73E-05,227.23871,-9.23E-05,2.374061
1975/9/1,104,0.5,10,1,1.75E-05,227.6755,-0.000199024,-4.9569893
1975/10/1,104,0.5,10,1,1.67E-05,231.03189,-3.59E-05,-15.863588
1975/11/1,104,0.5,10,1,1.59E-05,231.45764,-1.55E-05,-20.023691
1975/12/1,104,0.5,10,1,1.55E-05,230.39088,-1.63E-05,-23.153473
1976/1/1,104,0.5,10,1,1.55E-05,228.39456,-7.45E-05,-19.541464
1976/2/1,104,0.5,10,1,1.57E-05,229.3399,-6.80E-05,-21.353937
1976/3/1,104,0.5,10,1,1.60E-05,230.45396,5.14E-05,-22.434835
1976/4/1,104,0.5,10,1,1.60E-05,231.952,9.69E-06,-26.053902
1976/5/1,104,0.5,10,1,1.58E-05,232.96436,7.74E-05,-31.099659
1976/6/1,104,0.5,10,1,1.58E-05,233.10153,-1.81E-05,-38.230762
1976/7/1,104,0.5,10,1,1.60E-05,234.13438,0.000171549,-40.05382
1976/8/1,104,0.5,10,1,1.63E-05,234.33702,0.000365079,-33.65547
1976/9/1,104,0.5,10,1,1.63E-05,235.31625,0.000254428,-30.525688
1976/10/1,104,0.5,10,1,1.53E-05,237.96461,0.000304764,-13.261906
1976/11/1,104,0.5,10,1,1.47E-05,235.22559,0.000268748,4.6958156
1976/12/1,104,0.5,10,1,1.46E-05,231.60114,0.000119044,10.750725
1977/1/1,104,0.5,10,1,1.46E-05,233.45555,0.000436677,-1.0638752
1977/2/1,104,0.5,10,1,1.49E-05,233.67236,0.000216677,-1.0862226
1977/3/1,104,0.5,10,1,1.50E-05,234.37566,0.000342949,0.25813675
1977/4/1,104,0.5,10,1,1.49E-05,235.95253,0.000211036,4.401774
1977/5/1,104,0.5,10,1,1.49E-05,235.8997,0.000141608,2.2188077
1977/6/1,104,0.5,10,1,1.52E-05,234.50496,0.000155927,3.325581
1977/7/1,104,0.5,10,1,1.61E-05,230.93018,-8.45E-05,-4.465351
1977/8/1,104,0.5,10,1,1.67E-05,230.63057,3.44E-05,-3.8196354
1977/9/1,104,0.5,10,1,1.72E-05,230.12125,-0.000135236,-3.0774739
1977/10/1,104,0.5,10,1,1.66E-05,231.53885,-4.58E-05,1.2225938
1977/11/1,104,0.5,10,1,1.56E-05,232.73254,-0.000122653,7.618592
1977/12/1,104,0.5,10,1,1.52E-05,230.56671,2.75E-05,20.168297
1978/1/1,104,0.5,10,1,1.52E-05,228.7675,0.000106026,26.36317
1978/2/1,104,0.5,10,1,1.54E-05,229.61113,0.000343817,22.188951
1978/3/1,104,0.5,10,1,1.58E-05,230.0495,0.000119044,2.6434035
1978/4/1,104,0.5,10,1,1.59E-05,231.79115,8.43E-05,-13.413631
1978/5/1,104,0.5,10,1,1.58E-05,232.36987,-6.23E-05,-23.845058
1978/6/1,104,0.5,10,1,1.59E-05,232.73727,9.43E-05,-34.053017
1978/7/1,104,0.5,10,1,1.62E-05,232.07736,-2.98E-05,-36.654697
1978/8/1,104,0.5,10,1,1.70E-05,230.08025,7.91E-05,-39.973843
1978/9/1,104,0.5,10,1,1.72E-05,231.22427,0.000112101,-39.748016
1978/10/1,104,0.5,10,1,1.64E-05,232.78932,-1.98E-05,-39.102303
1978/11/1,104,0.5,10,1,1.53E-05,236.05109,-3.93E-05,-34.96925
1978/12/1,104,0.5,10,1,1.47E-05,235.6482,4.09E-05,-24.391977
1979/1/1,104,0.5,10,1,1.51E-05,230.46815,7.57E-05,-33.21088
1979/2/1,104,0.5,10,1,1.59E-05,227.82373,-0.000315749,-41.412292
1979/3/1,104,0.5,10,1,1.58E-05,232.11047,-0.000198156,-41.66517
1979/4/1,104,0.5,10,1,1.53E-05,234.97565,-2.50E-05,-40.58427
1979/5/1,104,0.5,10,1,1.50E-05,235.91153,0.000193245,-28.690868
1979/6/1,104,0.5,10,1,1.53E-05,234.73833,0.000190208,-21.559767
1979/7/1,104,0.5,10,1,1.59E-05,232.59537,0.000165908,-15.677753
1979/8/1,104,0.5,10,1,1.65E-05,232.39116,0.000111233,-4.1360245
1979/9/1,104,0.5,10,1,1.65E-05,232.67421,2.31E-05,6.8717256
1979/10/1,104,0.5,10,1,1.60E-05,233.60693,-5.58E-05,9.769802
1979/11/1,104,0.5,10,1,1.51E-05,234.3788,-6.15E-05,19.897778
1979/12/1,104,0.5,10,1,1.44E-05,234.81796,4.05E-06,13.50531
1980/1/1,104,0.5,10,1,1.50E-05,230.33096,-7.97E-05,8.2866535
1980/2/1,104,0.5,10,1,1.56E-05,228.11388,-0.000143047,5.6473355
1980/3/1,104,0.5,10,1,1.59E-05,229.39983,-1.07E-05,16.241074
1980/4/1,104,0.5,10,1,1.56E-05,232.24844,-0.000104428,17.378428
1980/5/1,104,0.5,10,1,1.56E-05,231.74306,-0.000132199,13.961662
1980/6/1,104,0.5,10,1,1.59E-05,228.93149,-0.000130029,1.8353772
1980/7/1,104,0.5,10,1,1.66E-05,227.90967,-0.00022072,-10.267385
1980/8/1,104,0.5,10,1,1.72E-05,227.52965,-0.00019425,-15.67305
1980/9/1,104,0.5,10,1,1.73E-05,227.93727,-0.000142179,-18.235918
1980/10/1,104,0.5,10,1,1.68E-05,229.36276,-8.53E-05,-21.115175
1980/11/1,104,0.5,10,1,1.58E-05,231.54358,1.45E-05,-27.415903
1980/12/1,104,0.5,10,1,1.53E-05,230.74252,-9.27E-05,-29.587107
1981/1/1,104,0.5,10,1,1.53E-05,228.58931,-0.000235473,-31.800655
1981/2/1,104,0.5,10,1,1.61E-05,226.4085,-8.66E-05,-30.731518
1981/3/1,104,0.5,10,1,1.59E-05,231.13045,-0.00012786,-28.829657
1981/4/1,104,0.5,10,1,1.58E-05,231.9583,-9.05E-05,-30.464529
1981/5/1,104,0.5,10,1,1.58E-05,231.63347,-6.58E-05,-34.84105
1981/6/1,104,0.5,10,1,1.54E-05,234.06659,0.000241844,-33.58843
1981/7/1,104,0.5,10,1,1.57E-05,234.0579,0.000214073,-17.9407
1981/8/1,104,0.5,10,1,1.63E-05,233.4524,0.000148985,-16.478724
1981/9/1,104,0.5,10,1,1.65E-05,233.21664,0.000217979,-26.44086
1981/10/1,104,0.5,10,1,1.55E-05,237.03662,0.000221016,-17.880714
1981/11/1,104,0.5,10,1,1.49E-05,235.66002,0.000154626,2.8398242
1981/12/1,104,0.5,10,1,1.47E-05,234.62637,0.000144645,6.321279
1982/1/1,104,0.5,10,1,1.52E-05,228.96303,-9.66E-05,-5.6826844
1982/2/1,104,0.5,10,1,1.52E-05,232.46132,0.000165908,-3.4068007
1982/3/1,104,0.5,10,1,1.51E-05,234.41113,6.83E-05,9.181719
1982/4/1,104,0.5,10,1,1.50E-05,235.77513,-2.86E-07,12.470282
1982/5/1,104,0.5,10,1,1.47E-05,236.67001,9.95E-05,6.4588904
1982/6/1,104,0.5,10,1,1.50E-05,234.47658,-2.46E-06,5.192158
1982/7/1,104,0.5,10,1,1.55E-05,231.84398,-7.23E-05,3.079762
1982/8/1,104,0.5,10,1,1.64E-05,230.47604,-9.31E-05,9.362848
1982/9/1,104,0.5,10,1,1.65E-05,230.93806,-0.000117446,12.577312
1982/10/1,104,0.5,10,1,1.61E-05,231.11467,-0.000102258,16.536293
1982/11/1,104,0.5,10,1,1.54E-05,231.91888,-8.92E-05,19.006243
1982/12/1,104,0.5,10,1,1.53E-05,228.81874,-9.84E-05,8.798286
1983/1/1,104,0.5,10,1,1.54E-05,226.82715,-0.000136104,-6.9882298
1983/2/1,104,0.5,10,1,1.56E-05,227.0282,-1.16E-05,-11.150686
1983/3/1,104,0.5,10,1,1.57E-05,229.50232,-4.41E-05,-17.21618
1983/4/1,104,0.5,10,1,1.56E-05,232.39825,3.19E-06,-20.799963
1983/5/1,104,0.5,10,1,1.55E-05,232.41797,-0.00015997,-24.27436
1983/6/1,104,0.5,10,1,1.58E-05,230.87657,-0.000147386,-32.861557
1983/7/1,104,0.5,10,1,1.63E-05,230.24266,-0.000121785,-38.469524
1983/8/1,104,0.5,10,1,1.67E-05,229.8311,-0.000106164,-40.151443
1983/9/1,104,0.5,10,1,1.68E-05,229.79799,-0.000230266,-41.568726
1983/10/1,104,0.5,10,1,1.60E-05,233.67157,4.18E-05,-40.00795
1983/11/1,104,0.5,10,1,1.48E-05,235.75699,0.00015289,-23.272266
1983/12/1,104,0.5,10,1,1.46E-05,233.47447,0.000165474,-17.285574
1984/1/1,104,0.5,10,1,1.46E-05,233.4792,0.000255296,-21.670326
1984/2/1,104,0.5,10,1,1.51E-05,231.41034,0.00035857,-27.652313
1984/3/1,104,0.5,10,1,1.53E-05,233.77171,0.00042149,-32.9533
1984/4/1,104,0.5,10,1,1.48E-05,237.74544,0.000537348,-17.26205
1984/5/1,104,0.5,10,1,1.48E-05,236.29314,0.00019932,-4.0301695
1984/6/1,104,0.5,10,1,1.54E-05,232.72624,6.52E-05,-1.0897512
1984/7/1,104,0.5,10,1,1.63E-05,230.24661,-9.62E-05,0.6109867
1984/8/1,104,0.5,10,1,1.68E-05,229.99352,5.79E-05,2.664575
1984/9/1,104,0.5,10,1,1.68E-05,231.37328,-0.000123954,7.589187
1984/10/1,104,0.5,10,1,1.61E-05,232.45265,-5.06E-05,12.324438
1984/11/1,104,0.5,10,1,1.54E-05,232.36514,-0.00014782,16.41397
1984/12/1,104,0.5,10,1,1.53E-05,230.05974,-7.84E-05,21.242138
1985/1/1,104,0.5,10,1,1.52E-05,228.46553,-1.42E-05,16.366924
1985/2/1,104,0.5,10,1,1.51E-05,230.15752,-6.19E-05,11.6869545
1985/3/1,104,0.5,10,1,1.54E-05,229.94937,2.75E-06,23.212217
1985/4/1,104,0.5,10,1,1.54E-05,232.08366,7.00E-05,21.700842
1985/5/1,104,0.5,10,1,1.56E-05,230.42795,-0.00014999,5.889625
1985/6/1,104,0.5,10,1,1.60E-05,227.34042,-0.000350463,-12.647947
1985/7/1,104,0.5,10,1,1.67E-05,225.6106,-0.000314882,-13.470088
1985/8/1,104,0.5,10,1,1.72E-05,225.63818,-0.000213343,-16.728071
1985/9/1,104,0.5,10,1,1.72E-05,227.43819,-4.67E-05,-19.379152
1985/10/1,104,0.5,10,1,1.65E-05,230.0495,-0.00014999,-21.345703
1985/11/1,104,0.5,10,1,1.58E-05,230.11179,-0.000124388,-23.655697
1985/12/1,104,0.5,10,1,1.53E-05,228.99298,-0.000286676,-26.876041
1986/1/1,104,0.5,10,1,1.55E-05,227.06763,-0.000392988,-32.76629
1986/2/1,104,0.5,10,1,1.56E-05,228.94016,-0.000414684,-31.946499
1986/3/1,104,0.5,10,1,1.58E-05,229.7428,-0.000295355,-32.683956
1986/4/1,104,0.5,10,1,1.56E-05,231.6106,-0.00044072,-34.341175
1986/5/1,104,0.5,10,1,1.57E-05,230.17091,-0.000318787,-36.642937
1986/6/1,104,0.5,10,1,1.58E-05,229.98169,-0.000435079,-41.07591
1986/7/1,104,0.5,10,1,1.61E-05,229.50941,-0.000210306,-42.83663
1986/8/1,104,0.5,10,1,1.68E-05,228.46553,-0.000228531,-45.105457
1986/9/1,104,0.5,10,1,1.65E-05,231.9449,1.14E-05,-43.504696
1986/10/1,104,0.5,10,1,1.56E-05,234.62085,0.000278728,-37.60504
1986/11/1,104,0.5,10,1,1.45E-05,236.11967,0.000205395,-24.6919
1986/12/1,104,0.5,10,1,1.44E-05,234.02716,0.000313876,-14.97323
1987/1/1,104,0.5,10,1,1.47E-05,231.43715,0.000227959,-21.731487
1987/2/1,104,0.5,10,1,1.49E-05,233.83636,0.000417584,-27.033648
1987/3/1,104,0.5,10,1,1.48E-05,236.752,0.000572062,-22.792389
1987/4/1,104,0.5,10,1,1.46E-05,237.29208,0.000230996,-3.979594
1987/5/1,104,0.5,10,1,1.48E-05,234.99457,-1.94E-05,9.925056
1987/6/1,104,0.5,10,1,1.52E-05,233.12518,2.10E-05,7.844415
1987/7/1,104,0.5,10,1,1.59E-05,230.58643,-9.01E-05,8.331348
1987/8/1,104,0.5,10,1,1.66E-05,229.55357,-0.000140877,14.78145
1987/9/1,104,0.5,10,1,1.68E-05,230.08182,-7.06E-05,16.712717
1987/10/1,104,0.5,10,1,1.62E-05,230.90259,-4.37E-05,17.309034
1987/11/1,104,0.5,10,1,1.58E-05,228.542,-6.41E-05,12.1009655
1987/12/1,104,0.5,10,1,1.55E-05,225.77458,-0.000155631,5.1615777
1988/1/1,104,0.5,10,1,1.54E-05,227.47762,-0.000120483,-2.3858876
1988/2/1,104,0.5,10,1,1.57E-05,226.9336,-8.40E-05,-10.401467
1988/3/1,104,0.5,10,1,1.61E-05,227.90257,-0.000219852,-17.070335
1988/4/1,104,0.5,10,1,1.57E-05,232.18379,-0.000229832,-16.879797
1988/5/1,104,0.5,10,1,1.55E-05,232.73334,-0.000315749,-24.336697
1988/6/1,104,0.5,10,1,1.54E-05,232.73097,6.22E-06,-26.19857
1988/7/1,104,0.5,10,1,1.58E-05,231.35988,3.62E-05,-25.666943
1988/8/1,104,0.5,10,1,1.67E-05,229.45265,-0.000527505,-35.539692
1988/9/1,104,0.5,10,1,1.67E-05,231.50337,-0.000389951,-40.267883
1988/10/1,104,0.5,10,1,1.58E-05,233.97592,-0.000244152,-39.104652
1988/11/1,104,0.5,10,1,1.47E-05,236.07474,5.00E-05,-26.690208
1988/12/1,104,0.5,10,1,1.43E-05,234.18564,5.31E-05,-22.333685
1989/1/1,104,0.5,10,1,1.47E-05,231.44029,-4.11E-05,-29.698843
1989/2/1,104,0.5,10,1,1.52E-05,229.3533,-0.000348294,-39.490437
1989/3/1,104,0.5,10,1,1.53E-05,233.61401,-0.000196854,-41.579308
1989/4/1,104,0.5,10,1,1.48E-05,236.5068,-3.28E-05,-38.064922
1989/5/1,104,0.5,10,1,1.48E-05,236.02664,0.000305631,-30.875011
1989/6/1,104,0.5,10,1,1.49E-05,235.52676,0.000313442,-9.478176
1989/7/1,104,0.5,10,1,1.55E-05,234.6382,0.000171549,1.476646
1989/8/1,104,0.5,10,1,1.60E-05,234.40956,5.83E-05,2.4963832
1989/9/1,104,0.5,10,1,1.63E-05,233.2474,-0.000144349,1.2567029
1989/10/1,104,0.5,10,1,1.59E-05,233.63768,-7.58E-05,6.9858136
1989/11/1,104,0.5,10,1,1.52E-05,232.69864,-5.76E-05,14.46859
1989/12/1,104,0.5,10,1,1.52E-05,231.33386,-4.15E-05,9.434595
1990/1/1,104,0.5,10,1,1.52E-05,228.54121,-0.000180365,7.8067784
1990/2/1,104,0.5,10,1,1.57E-05,227.9286,-0.000157367,13.515894
1990/3/1,104,0.5,10,1,1.54E-05,232.4282,-5.89E-05,20.512915
1990/4/1,104,0.5,10,1,1.53E-05,233.18985,-0.000136538,23.821472
1990/5/1,104,0.5,10,1,1.57E-05,230.66211,-0.000104862,13.592346
1990/6/1,104,0.5,10,1,1.59E-05,229.37381,-0.000155197,1.8365531
1990/7/1,104,0.5,10,1,1.66E-05,226.24213,-0.0004264,-9.227653
1990/8/1,104,0.5,10,1,1.73E-05,225.92123,-0.000267584,-13.463031
1990/9/1,104,0.5,10,1,1.73E-05,226.97144,-0.000300996,-15.217873
1990/10/1,104,0.5,10,1,1.67E-05,229.06789,-0.000148688,-19.272121
1990/11/1,104,0.5,10,1,1.59E-05,230.4382,-5.63E-05,-23.663929
1990/12/1,104,0.5,10,1,1.54E-05,229.83347,-0.000214211,-29.418915
1991/1/1,104,0.5,10,1,1.58E-05,225.67445,-0.000252396,-29.462435
1991/2/1,104,0.5,10,1,1.60E-05,227.59193,-0.000383008,-30.185778
1991/3/1,104,0.5,10,1,1.61E-05,228.9173,-0.000302732,-28.145126
1991/4/1,104,0.5,10,1,1.60E-05,230.75357,-0.000180799,-27.813448
1991/5/1,104,0.5,10,1,1.58E-05,230.78275,-0.000140877,-32.26289
1991/6/1,104,0.5,10,1,1.58E-05,230.31914,7.22E-05,-39.589233
1991/7/1,104,0.5,10,1,1.60E-05,230.96487,0.00026571,-37.403915
1991/8/1,104,0.5,10,1,1.62E-05,231.75252,0.000539083,-31.51367
1991/9/1,104,0.5,10,1,1.60E-05,233.97906,0.000214941,-21.740896
1991/10/1,104,0.5,10,1,1.52E-05,236.60693,-0.00027713,-10.595535
1991/11/1,104,0.5,10,1,1.47E-05,235.54175,8.22E-05,6.4741807
1991/12/1,104,0.5,10,1,1.45E-05,231.91652,-0.000132633,15.430695
1992/1/1,104,0.5,10,1,1.48E-05,229.60718,-0.000124388,9.51222
1992/2/1,104,0.5,10,1,1.50E-05,231.79982,3.10E-05,10.530783
1992/3/1,104,0.5,10,1,1.51E-05,233.2206,-0.000107031,15.8717575
1992/4/1,104,0.5,10,1,1.51E-05,234.38669,-7.84E-05,19.288525
1992/5/1,104,0.5,10,1,1.51E-05,233.38144,-5.84E-05,13.76289
1992/6/1,104,0.5,10,1,1.55E-05,231.02637,-0.000122653,10.289667
1992/7/1,104,0.5,10,1,1.63E-05,228.35435,-0.000195118,11.237659
1992/8/1,104,0.5,10,1,1.68E-05,228.6989,-7.23E-05,18.100595
1992/9/1,104,0.5,10,1,1.68E-05,229.92966,-0.000173856,18.312305
1992/10/1,104,0.5,10,1,1.62E-05,230.82295,-0.000105296,18.932144
1992/11/1,104,0.5,10,1,1.53E-05,232.1357,-4.24E-05,22.918177
1992/12/1,104,0.5,10,1,1.52E-05,229.46053,-3.85E-05,19.061523
1993/1/1,104,0.5,10,1,1.54E-05,227.87025,-0.000185138,9.167604
1993/2/1,104,0.5,10,1,1.56E-05,227.39719,-3.37E-05,4.446468
1993/3/1,104,0.5,10,1,1.60E-05,228.53728,-0.000134803,-1.8025084
1993/4/1,104,0.5,10,1,1.60E-05,229.68365,-2.98E-05,-15.7918415
1993/5/1,104,0.5,10,1,1.58E-05,230.92545,-0.000269753,-24.257895
1993/6/1,104,0.5,10,1,1.60E-05,230.15279,-0.000423363,-32.197025
1993/7/1,104,0.5,10,1,1.64E-05,229.44319,-0.000195552,-35.507935
1993/8/1,104,0.5,10,1,1.69E-05,228.49155,-0.000468925,-38.09668
1993/9/1,104,0.5,10,1,1.69E-05,230.69917,-0.000520128,-38.0955
1993/10/1,104,0.5,10,1,1.62E-05,231.68393,-0.000465454,-37.509773
1993/11/1,104,0.5,10,1,1.51E-05,234.30864,4.87E-05,-34.77871
1993/12/1,104,0.5,10,1,1.46E-05,232.511,7.78E-05,-28.468573
1994/1/1,104,0.5,10,1,1.49E-05,230.06683,-4.02E-05,-35.98193
1994/2/1,104,0.5,10,1,1.51E-05,230.91992,7.39E-05,-37.892025
1994/3/1,104,0.5,10,1,1.52E-05,232.64897,0.000204093,-37.20044
1994/4/1,104,0.5,10,1,1.52E-05,234.29445,0.000379833,-36.395943
1994/5/1,104,0.5,10,1,1.47E-05,236.96725,0.000174152,-19.783754
1994/6/1,104,0.5,10,1,1.51E-05,232.81848,-2.55E-05,3.925426
1994/7/1,104,0.5,10,1,1.60E-05,230.39561,-8.62E-05,3.827804
1994/8/1,104,0.5,10,1,1.67E-05,229.6198,-7.32E-05,8.324291
1994/9/1,104,0.5,10,1,1.67E-05,230.97354,2.53E-05,13.878155
1994/10/1,104,0.5,10,1,1.60E-05,232.10574,-9.27E-05,17.40195
1994/11/1,104,0.5,10,1,1.54E-05,231.24792,-9.36E-05,21.268013
1994/12/1,104,0.5,10,1,1.48E-05,231.00745,-0.000124822,18.435802
1995/1/1,104,0.5,10,1,1.52E-05,226.86185,-0.000153461,18.451092
1995/2/1,104,0.5,10,1,1.56E-05,227.86946,-0.000144783,4.024224
1995/3/1,104,0.5,10,1,1.56E-05,229.51808,-0.000156065,-1.4637723
1995/4/1,104,0.5,10,1,1.60E-05,228.99614,-0.00014782,-11.125986
1995/5/1,104,0.5,10,1,1.59E-05,229.87997,0.000112969,-22.587736
1995/6/1,104,0.5,10,1,1.61E-05,230.1307,-3.28E-05,-29.029604
1995/7/1,104,0.5,10,1,1.66E-05,228.94804,-0.000448097,-33.774265
