date,longitude,latitude,level,expver,t,v,w,OT
1968/2/1,104,0.5,10,1,234.06186,-0.46207735,0.000203225,-35.12568
1968/3/1,104,0.5,10,1,233.84267,0.07532443,5.87E-05,-39.643337
1968/4/1,104,0.5,10,1,235.30838,0.17613767,0.000135533,-34.26355
1968/5/1,104,0.5,10,1,236.75516,0.7128674,0.000408906,-14.262825
1968/6/1,104,0.5,10,1,235.03163,0.3136469,0.000285237,-1.7025342
1968/7/1,104,0.5,10,1,233.15279,1.1772803,7.96E-05,0.50395536
1968/8/1,104,0.5,10,1,231.64136,1.7212687,6.66E-06,-2.6481729
1968/9/1,104,0.5,10,1,231.0445,-0.29902875,-6.36E-06,5.466205
1968/10/1,104,0.5,10,1,231.99536,0.5569429,-3.67E-05,12.189178
1968/11/1,104,0.5,10,1,232.15305,0.21283369,-0.000140444,17.650124
1968/12/1,104,0.5,10,1,229.64502,0.43569815,2.27E-05,23.908508
1969/1/1,104,0.5,10,1,229.75462,-2.6936793,-0.000106164,22.835844
1969/2/1,104,0.5,10,1,229.82715,-1.7569227,-0.000127426,17.324324
1969/3/1,104,0.5,10,1,231.66106,1.4295822,-1.59E-05,18.605171
1969/4/1,104,0.5,10,1,233.49812,0.29227453,-9.05E-05,19.9954
1969/5/1,104,0.5,10,1,232.3478,-0.8994725,5.05E-05,11.688131
1969/6/1,104,0.5,10,1,229.2713,0.44793016,-1.46E-05,5.8519883
1969/7/1,104,0.5,10,1,227.13544,-0.8116977,1.14E-05,0.2534318
1969/8/1,104,0.5,10,1,227.23557,-0.18114445,-5.76E-05,-7.6762877
1969/9/1,104,0.5,10,1,229.68524,-0.2150177,3.18E-05,-12.5056305
1969/10/1,104,0.5,10,1,230.85606,0.14159234,1.92E-05,-20.625889
1969/11/1,104,0.5,10,1,230.08261,0.1139023,-4.41E-05,-25.698698
1969/12/1,104,0.5,10,1,229.87051,0.30773255,2.75E-06,-27.935768
1970/1/1,104,0.5,10,1,225.80139,0.37171537,-0.000325296,-28.85318
1970/2/1,104,0.5,10,1,228.78957,0.01228255,-0.000373896,-27.215954
1970/3/1,104,0.5,10,1,230.91599,0.01658392,-0.000113974,-25.638714
1970/4/1,104,0.5,10,1,233.0022,0.06551194,0.000101687,-26.264435
1970/5/1,104,0.5,10,1,235.30286,-0.48627254,8.82E-05,-24.778936
1970/6/1,104,0.5,10,1,235.82243,0.49094382,0.000147249,-18.509964
1970/7/1,104,0.5,10,1,232.5788,-0.1846393,-7.23E-06,-2.7599087
1970/8/1,104,0.5,10,1,231.8692,0.5503564,0.000180227,-3.9948843
1970/9/1,104,0.5,10,1,231.74306,-0.21595863,5.96E-05,-0.84393215
1970/10/1,104,0.5,10,1,232.28471,-0.049415156,-0.000192949,5.688501
1970/11/1,104,0.5,10,1,232.52676,-0.37255523,-7.58E-05,8.912376
1970/12/1,104,0.5,10,1,231.40167,-1.1898146,9.26E-06,17.646595
1971/1/1,104,0.5,10,1,227.901,-2.9832149,-0.000135236,14.935528
1971/2/1,104,0.5,10,1,232.11127,-0.97837555,-1.68E-05,3.8430943
1971/3/1,104,0.5,10,1,231.42769,-0.10640824,-8.19E-05,7.8573537
1971/4/1,104,0.5,10,1,232.66948,-0.28289863,6.87E-05,10.864813
1971/5/1,104,0.5,10,1,230.5604,0.28730106,-0.000123521,3.6043324
1971/6/1,104,0.5,10,1,229.54962,-0.44070497,2.27E-05,-1.3802643
1971/7/1,104,0.5,10,1,229.06238,-0.21609306,-3.24E-05,-8.498428
1971/8/1,104,0.5,10,1,227.94516,-0.20050061,-7.58E-05,-16.235256
1971/9/1,104,0.5,10,1,228.95987,0.016180664,-3.72E-05,-19.58263
1971/10/1,104,0.5,10,1,229.77354,0.022229448,-0.000209004,-21.404512
1971/11/1,104,0.5,10,1,231.24556,0.35114944,-0.000156933,-24.422558
1971/12/1,104,0.5,10,1,229.62769,0.21767272,-0.000119615,-29.543589
1972/1/1,104,0.5,10,1,227.69995,-0.021321863,-0.000253698,-29.302475
1972/2/1,104,0.5,10,1,227.18668,-0.058152303,-0.000201193,-31.306664
1972/3/1,104,0.5,10,1,230.86475,-0.008821026,-0.000187308,-30.306923
1972/4/1,104,0.5,10,1,232.75305,-0.041215673,-7.80E-05,-33.41671
1972/5/1,104,0.5,10,1,233.50522,-0.506032,0.00013076,-38.110794
1972/6/1,104,0.5,10,1,232.45895,-0.78871226,-2.24E-05,-39.343414
1972/7/1,104,0.5,10,1,233.9286,-0.68709254,0.0002822,-31.13024
1972/8/1,104,0.5,10,1,233.30653,-0.7477149,0.000501766,-27.818151
1972/9/1,104,0.5,10,1,236.10312,0.3203678,3.62E-06,-13.339533
1972/10/1,104,0.5,10,1,234.77776,0.000722632,-5.49E-06,0.5827589
1972/11/1,104,0.5,10,1,233.97906,1.6291925,-2.42E-05,14.877897
1972/12/1,104,0.5,10,1,232.9202,0.041316763,-9.79E-05,18.334652
1973/1/1,104,0.5,10,1,229.16092,0.39846447,-0.000111805,19.337923
1973/2/1,104,0.5,10,1,229.59615,-0.12495789,-2.50E-05,16.815044
1973/3/1,104,0.5,10,1,232.53859,-0.02360697,4.96E-05,13.629982
1973/4/1,104,0.5,10,1,232.9336,0.11954784,-5.54E-05,1.3013968
1973/5/1,104,0.5,10,1,231.7131,-0.48586926,-7.49E-05,-16.741009
1973/6/1,104,0.5,10,1,230.95778,-0.11541423,7.09E-06,-20.96933
1973/7/1,104,0.5,10,1,229.76172,0.03311728,-5.24E-05,-25.399952
1973/8/1,104,0.5,10,1,228.9102,-0.18692443,-0.000150424,-27.080696
1973/9/1,104,0.5,10,1,230.83557,-0.26260155,-0.000113974,-23.47339
1973/10/1,104,0.5,10,1,234.71153,0.19589707,1.53E-05,-28.419174
1973/11/1,104,0.5,10,1,236.2955,0.50169724,8.91E-05,-29.581226
1973/12/1,104,0.5,10,1,235.74911,0.27251512,1.06E-05,-27.614676
1974/1/1,104,0.5,10,1,231.46947,0.16941679,-0.000158235,-36.24539
1974/2/1,104,0.5,10,1,233.05975,0.22842614,-0.000107031,-40.192608
1974/3/1,104,0.5,10,1,231.74858,-0.13934058,-0.000213777,-37.98377
1974/4/1,104,0.5,10,1,234.28577,-0.3518549,0.000149418,-39.83858
1974/5/1,104,0.5,10,1,236.44373,-0.108424515,0.000306933,-39.410458
1974/6/1,104,0.5,10,1,238.57565,-0.08530468,0.000359438,-22.005533
1974/7/1,104,0.5,10,1,234.15726,-0.0978055,0.000165908,-12.857305
1974/8/1,104,0.5,10,1,232.10574,0.2769509,0.000232732,-11.214199
1974/9/1,104,0.5,10,1,233.7102,0.25342783,0.000267012,-6.637732
1974/10/1,104,0.5,10,1,234.4127,-0.25588068,4.31E-05,1.2143607
1974/11/1,104,0.5,10,1,234.60745,0.3910715,-6.49E-05,9.980335
1974/12/1,104,0.5,10,1,231.69812,1.2267461,-1.68E-05,17.952398
1975/1/1,104,0.5,10,1,231.21796,-0.026026487,-9.83E-06,21.064537
1975/2/1,104,0.5,10,1,233.20955,-0.5952853,-6.02E-05,23.70856
1975/3/1,104,0.5,10,1,232.82559,0.47131884,-3.02E-05,21.720839
1975/4/1,104,0.5,10,1,234.97171,-0.22913155,-6.49E-05,16.618624
1975/5/1,104,0.5,10,1,233.75436,0.7292663,2.92E-05,14.85202
1975/6/1,104,0.5,10,1,232.70416,2.380184,-0.000173422,8.873562
1975/7/1,104,0.5,10,1,227.78983,-0.56692314,-0.000148688,2.4328704
1975/8/1,104,0.5,10,1,227.23871,0.064033344,-9.23E-05,2.374061
1975/9/1,104,0.5,10,1,227.6755,-0.172945,-0.000199024,-4.9569893
1975/10/1,104,0.5,10,1,231.03189,5.05E-05,-3.59E-05,-15.863588
1975/11/1,104,0.5,10,1,231.45764,0.06389893,-1.55E-05,-20.023691
1975/12/1,104,0.5,10,1,230.39088,0.007981181,-1.63E-05,-23.153473
1976/1/1,104,0.5,10,1,228.39456,-0.108424515,-7.45E-05,-19.541464
1976/2/1,104,0.5,10,1,229.3399,-0.10882777,-6.80E-05,-21.353937
1976/3/1,104,0.5,10,1,230.45396,-0.16420785,5.14E-05,-22.434835
1976/4/1,104,0.5,10,1,231.952,0.009997442,9.69E-06,-26.053902
1976/5/1,104,0.5,10,1,232.96436,0.22950149,7.74E-05,-31.099659
1976/6/1,104,0.5,10,1,233.10153,0.119816676,-1.81E-05,-38.230762
1976/7/1,104,0.5,10,1,234.13438,0.11874133,0.000171549,-40.05382
1976/8/1,104,0.5,10,1,234.33702,0.4702435,0.000365079,-33.65547
1976/9/1,104,0.5,10,1,235.31625,-0.04605472,0.000254428,-30.525688
1976/10/1,104,0.5,10,1,237.96461,0.24455625,0.000304764,-13.261906
1976/11/1,104,0.5,10,1,235.22559,0.63907206,0.000268748,4.6958156
1976/12/1,104,0.5,10,1,231.60114,-0.9154681,0.000119044,10.750725
1977/1/1,104,0.5,10,1,233.45555,1.0170546,0.000436677,-1.0638752
1977/2/1,104,0.5,10,1,233.67236,0.9185264,0.000216677,-1.0862226
1977/3/1,104,0.5,10,1,234.37566,0.017256007,0.000342949,0.25813675
1977/4/1,104,0.5,10,1,235.95253,-0.30830356,0.000211036,4.401774
1977/5/1,104,0.5,10,1,235.8997,-0.53694797,0.000141608,2.2188077
1977/6/1,104,0.5,10,1,234.50496,-0.86734664,0.000155927,3.325581
1977/7/1,104,0.5,10,1,230.93018,-0.28249538,-8.45E-05,-4.465351
1977/8/1,104,0.5,10,1,230.63057,0.043601856,3.44E-05,-3.8196354
1977/9/1,104,0.5,10,1,230.12125,0.030294508,-0.000135236,-3.0774739
1977/10/1,104,0.5,10,1,231.53885,0.26902026,-4.58E-05,1.2225938
1977/11/1,104,0.5,10,1,232.73254,0.51406366,-0.000122653,7.618592
1977/12/1,104,0.5,10,1,230.56671,1.9539455,2.75E-05,20.168297
1978/1/1,104,0.5,10,1,228.7675,-0.52431273,0.000106026,26.36317
1978/2/1,104,0.5,10,1,229.61113,-0.27335498,0.000343817,22.188951
1978/3/1,104,0.5,10,1,230.0495,-0.055598363,0.000119044,2.6434035
1978/4/1,104,0.5,10,1,231.79115,0.3042377,8.43E-05,-13.413631
1978/5/1,104,0.5,10,1,232.36987,0.18084228,-6.23E-05,-23.845058
1978/6/1,104,0.5,10,1,232.73727,0.055430613,9.43E-05,-34.053017
1978/7/1,104,0.5,10,1,232.07736,0.24751344,-2.98E-05,-36.654697
1978/8/1,104,0.5,10,1,230.08025,0.23434052,7.91E-05,-39.973843
1978/9/1,104,0.5,10,1,231.22427,0.49255684,0.000112101,-39.748016
1978/10/1,104,0.5,10,1,232.78932,0.33542258,-1.98E-05,-39.102303
1978/11/1,104,0.5,10,1,236.05109,0.2167318,-3.93E-05,-34.96925
1978/12/1,104,0.5,10,1,235.6482,0.5055953,4.09E-05,-24.391977
1979/1/1,104,0.5,10,1,230.46815,0.31001765,7.57E-05,-33.21088
1979/2/1,104,0.5,10,1,227.82373,0.3241315,-0.000315749,-41.412292
1979/3/1,104,0.5,10,1,232.11047,0.0621515,-0.000198156,-41.66517
1979/4/1,104,0.5,10,1,234.97565,-0.21515211,-2.50E-05,-40.58427
1979/5/1,104,0.5,10,1,235.91153,-0.5462228,0.000193245,-28.690868
1979/6/1,104,0.5,10,1,234.73833,0.15758803,0.000190208,-21.559767
1979/7/1,104,0.5,10,1,232.59537,0.4361014,0.000165908,-15.677753
1979/8/1,104,0.5,10,1,232.39116,-0.45078626,0.000111233,-4.1360245
1979/9/1,104,0.5,10,1,232.67421,0.2835374,2.31E-05,6.8717256
1979/10/1,104,0.5,10,1,233.60693,0.2859569,-5.58E-05,9.769802
1979/11/1,104,0.5,10,1,234.3788,0.4305903,-6.15E-05,19.897778
1979/12/1,104,0.5,10,1,234.81796,-0.60926473,4.05E-06,13.50531
1980/1/1,104,0.5,10,1,230.33096,0.20033285,-7.97E-05,8.2866535
1980/2/1,104,0.5,10,1,228.11388,0.15906663,-0.000143047,5.6473355
1980/3/1,104,0.5,10,1,229.39983,-0.37927607,-1.07E-05,16.241074
1980/4/1,104,0.5,10,1,232.24844,0.13191426,-0.000104428,17.378428
1980/5/1,104,0.5,10,1,231.74306,0.07250166,-0.000132199,13.961662
1980/6/1,104,0.5,10,1,228.93149,-0.40629402,-0.000130029,1.8353772
1980/7/1,104,0.5,10,1,227.90967,-0.36005434,-0.00022072,-10.267385
1980/8/1,104,0.5,10,1,227.52965,-0.142701,-0.00019425,-15.67305
1980/9/1,104,0.5,10,1,227.93727,0.03190753,-0.000142179,-18.235918
1980/10/1,104,0.5,10,1,229.36276,0.07922254,-8.53E-05,-21.115175
1980/11/1,104,0.5,10,1,231.54358,0.18178321,1.45E-05,-27.415903
1980/12/1,104,0.5,10,1,230.74252,0.24065813,-9.27E-05,-29.587107
1981/1/1,104,0.5,10,1,228.58931,0.14858206,-0.000235473,-31.800655
1981/2/1,104,0.5,10,1,226.4085,-0.058152303,-8.66E-05,-30.731518
1981/3/1,104,0.5,10,1,231.13045,0.029756844,-0.00012786,-28.829657
1981/4/1,104,0.5,10,1,231.9583,0.009190947,-9.05E-05,-30.464529
1981/5/1,104,0.5,10,1,231.63347,-0.22845948,-6.58E-05,-34.84105
1981/6/1,104,0.5,10,1,234.06659,-0.24297658,0.000241844,-33.58843
1981/7/1,104,0.5,10,1,234.0579,0.030025676,0.000214073,-17.9407
1981/8/1,104,0.5,10,1,233.4524,0.012416959,0.000148985,-16.478724
1981/9/1,104,0.5,10,1,233.21664,0.19818217,0.000217979,-26.44086
1981/10/1,104,0.5,10,1,237.03662,-0.11326355,0.000221016,-17.880714
1981/11/1,104,0.5,10,1,235.66002,0.58019716,0.000154626,2.8398242
1981/12/1,104,0.5,10,1,234.62637,1.3516201,0.000144645,6.321279
1982/1/1,104,0.5,10,1,228.96303,0.027740583,-9.66E-05,-5.6826844
1982/2/1,104,0.5,10,1,232.46132,0.03997259,0.000165908,-3.4068007
1982/3/1,104,0.5,10,1,234.41113,0.18581574,6.83E-05,9.181719
1982/4/1,104,0.5,10,1,235.77513,-1.2031219,-2.86E-07,12.470282
1982/5/1,104,0.5,10,1,236.67001,-1.5141643,9.95E-05,6.4588904
1982/6/1,104,0.5,10,1,234.47658,-0.08248189,-2.46E-06,5.192158
1982/7/1,104,0.5,10,1,231.84398,0.0850025,-7.23E-05,3.079762
1982/8/1,104,0.5,10,1,230.47604,0.2835374,-9.31E-05,9.362848
1982/9/1,104,0.5,10,1,230.93806,0.90763855,-0.000117446,12.577312
1982/10/1,104,0.5,10,1,231.11467,0.001797974,-0.000102258,16.536293
1982/11/1,104,0.5,10,1,231.91888,1.2345423,-8.92E-05,19.006243
1982/12/1,104,0.5,10,1,228.81874,0.3261478,-9.84E-05,8.798286
1983/1/1,104,0.5,10,1,226.82715,0.26162732,-0.000136104,-6.9882298
1983/2/1,104,0.5,10,1,227.0282,-0.0504905,-1.16E-05,-11.150686
1983/3/1,104,0.5,10,1,229.50232,0.40088397,-4.41E-05,-17.21618
1983/4/1,104,0.5,10,1,232.39825,-0.09753668,3.19E-06,-20.799963
1983/5/1,104,0.5,10,1,232.41797,-0.20950657,-0.00015997,-24.27436
1983/6/1,104,0.5,10,1,230.87657,-0.61517906,-0.000147386,-32.861557
1983/7/1,104,0.5,10,1,230.24266,-0.3002385,-0.000121785,-38.469524
1983/8/1,104,0.5,10,1,229.8311,-0.36610314,-0.000106164,-40.151443
1983/9/1,104,0.5,10,1,229.79799,-0.23061016,-0.000230266,-41.568726
1983/10/1,104,0.5,10,1,233.67157,0.010803953,4.18E-05,-40.00795
1983/11/1,104,0.5,10,1,235.75699,-0.17953146,0.00015289,-23.272266
1983/12/1,104,0.5,10,1,233.47447,0.22197409,0.000165474,-17.285574
1984/1/1,104,0.5,10,1,233.4792,0.20987651,0.000255296,-21.670326
1984/2/1,104,0.5,10,1,231.41034,0.41916478,0.00035857,-27.652313
1984/3/1,104,0.5,10,1,233.77171,0.46379146,0.00042149,-32.9533
1984/4/1,104,0.5,10,1,237.74544,-0.2423045,0.000537348,-17.26205
1984/5/1,104,0.5,10,1,236.29314,0.9490392,0.00019932,-4.0301695
1984/6/1,104,0.5,10,1,232.72624,-0.40400895,6.52E-05,-1.0897512
1984/7/1,104,0.5,10,1,230.24661,0.28313413,-9.62E-05,0.6109867
1984/8/1,104,0.5,10,1,229.99352,-0.4174507,5.79E-05,2.664575
1984/9/1,104,0.5,10,1,231.37328,0.8104546,-0.000123954,7.589187
1984/10/1,104,0.5,10,1,232.45265,0.3668763,-5.06E-05,12.324438
1984/11/1,104,0.5,10,1,232.36514,-0.1846393,-0.00014782,16.41397
1984/12/1,104,0.5,10,1,230.05974,3.3672128,-7.84E-05,21.242138
1985/1/1,104,0.5,10,1,228.46553,-1.06736,-1.42E-05,16.366924
1985/2/1,104,0.5,10,1,230.15752,-0.7228476,-6.19E-05,11.6869545
1985/3/1,104,0.5,10,1,229.94937,0.26565984,2.75E-06,23.212217
1985/4/1,104,0.5,10,1,232.08366,0.4000775,7.00E-05,21.700842
1985/5/1,104,0.5,10,1,230.42795,-0.23706222,-0.00014999,5.889625
1985/6/1,104,0.5,10,1,227.34042,-0.3882821,-0.000350463,-12.647947
1985/7/1,104,0.5,10,1,225.6106,-0.41328374,-0.000314882,-13.470088
1985/8/1,104,0.5,10,1,225.63818,-0.34836003,-0.000213343,-16.728071
1985/9/1,104,0.5,10,1,227.43819,0.04373628,-4.67E-05,-19.379152
1985/10/1,104,0.5,10,1,230.0495,0.06846913,-0.00014999,-21.345703
1985/11/1,104,0.5,10,1,230.11179,0.34536952,-0.000124388,-23.655697
1985/12/1,104,0.5,10,1,228.99298,0.2015426,-0.000286676,-26.876041
1986/1/1,104,0.5,10,1,227.06763,-0.030193433,-0.000392988,-32.76629
1986/2/1,104,0.5,10,1,228.94016,0.1687447,-0.000414684,-31.946499
1986/3/1,104,0.5,10,1,229.7428,0.13285518,-0.000295355,-32.683956
1986/4/1,104,0.5,10,1,231.6106,-0.13208202,-0.00044072,-34.341175
1986/5/1,104,0.5,10,1,230.17091,-0.07132523,-0.000318787,-36.642937
1986/6/1,104,0.5,10,1,229.98169,-0.4424524,-0.000435079,-41.07591
1986/7/1,104,0.5,10,1,229.50941,-0.24485844,-0.000210306,-42.83663
1986/8/1,104,0.5,10,1,228.46553,-0.20896891,-0.000228531,-45.105457
1986/9/1,104,0.5,10,1,231.9449,0.1999296,1.14E-05,-43.504696
1986/10/1,104,0.5,10,1,234.62085,-0.09269765,0.000278728,-37.60504
1986/11/1,104,0.5,10,1,236.11967,-0.014600977,0.000205395,-24.6919
1986/12/1,104,0.5,10,1,234.02716,-0.163939,0.000313876,-14.97323
1987/1/1,104,0.5,10,1,231.43715,-0.082213074,0.000227959,-21.731487
1987/2/1,104,0.5,10,1,233.83636,0.15826012,0.000417584,-27.033648
1987/3/1,104,0.5,10,1,236.752,-0.006804764,0.000572062,-22.792389
1987/4/1,104,0.5,10,1,237.29208,-0.04645796,0.000230996,-3.979594
1987/5/1,104,0.5,10,1,234.99457,-0.08234748,-1.94E-05,9.925056
1987/6/1,104,0.5,10,1,233.12518,0.06510869,2.10E-05,7.844415
1987/7/1,104,0.5,10,1,230.58643,0.28246203,-9.01E-05,8.331348
1987/8/1,104,0.5,10,1,229.55357,-0.5740473,-0.000140877,14.78145
1987/9/1,104,0.5,10,1,230.08182,0.37010235,-7.06E-05,16.712717
1987/10/1,104,0.5,10,1,230.90259,-0.30574962,-4.37E-05,17.309034
1987/11/1,104,0.5,10,1,228.542,-0.022531629,-6.41E-05,12.1009655
1987/12/1,104,0.5,10,1,225.77458,-0.73938096,-0.000155631,5.1615777
1988/1/1,104,0.5,10,1,227.47762,0.2542343,-0.000120483,-2.3858876
1988/2/1,104,0.5,10,1,226.9336,0.1610829,-8.40E-05,-10.401467
1988/3/1,104,0.5,10,1,227.90257,0.10126703,-0.000219852,-17.070335
1988/4/1,104,0.5,10,1,232.18379,-0.085573494,-0.000229832,-16.879797
1988/5/1,104,0.5,10,1,232.73334,-0.56584775,-0.000315749,-24.336697
1988/6/1,104,0.5,10,1,232.73097,-0.4115363,6.22E-06,-26.19857
1988/7/1,104,0.5,10,1,231.35988,-0.2971469,3.62E-05,-25.666943
1988/8/1,104,0.5,10,1,229.45265,-0.31273934,-0.000527505,-35.539692
1988/9/1,104,0.5,10,1,231.50337,0.016449496,-0.000389951,-40.267883
1988/10/1,104,0.5,10,1,233.97592,0.13890398,-0.000244152,-39.104652
1988/11/1,104,0.5,10,1,236.07474,0.05959756,5.00E-05,-26.690208
1988/12/1,104,0.5,10,1,234.18564,0.24818553,5.31E-05,-22.333685
1989/1/1,104,0.5,10,1,231.44029,0.30249026,-4.11E-05,-29.698843
1989/2/1,104,0.5,10,1,229.3533,0.38771105,-0.000348294,-39.490437
1989/3/1,104,0.5,10,1,233.61401,-0.0550607,-0.000196854,-41.579308
1989/4/1,104,0.5,10,1,236.5068,-0.09296647,-3.28E-05,-38.064922
1989/5/1,104,0.5,10,1,236.02664,0.024917811,0.000305631,-30.875011
1989/6/1,104,0.5,10,1,235.52676,0.31216836,0.000313442,-9.478176
1989/7/1,104,0.5,10,1,234.6382,0.106374905,0.000171549,1.476646
1989/8/1,104,0.5,10,1,234.40956,-1.288746,5.83E-05,2.4963832
1989/9/1,104,0.5,10,1,233.2474,-0.31287375,-0.000144349,1.2567029
1989/10/1,104,0.5,10,1,233.63768,-0.049683988,-7.58E-05,6.9858136
1989/11/1,104,0.5,10,1,232.69864,0.4428223,-5.76E-05,14.46859
1989/12/1,104,0.5,10,1,231.33386,1.849503,-4.15E-05,9.434595
1990/1/1,104,0.5,10,1,228.54121,-0.63735795,-0.000180365,7.8067784
1990/2/1,104,0.5,10,1,227.9286,-0.022531629,-0.000157367,13.515894
1990/3/1,104,0.5,10,1,232.4282,0.4945731,-5.89E-05,20.512915
1990/4/1,104,0.5,10,1,233.18985,0.2753379,-0.000136538,23.821472
1990/5/1,104,0.5,10,1,230.66211,-0.5166509,-0.000104862,13.592346
1990/6/1,104,0.5,10,1,229.37381,-0.6563109,-0.000155197,1.8365531
1990/7/1,104,0.5,10,1,226.24213,-0.8389845,-0.0004264,-9.227653
1990/8/1,104,0.5,10,1,225.92123,-0.34997305,-0.000267584,-13.463031
1990/9/1,104,0.5,10,1,226.97144,-0.082885146,-0.000300996,-15.217873
1990/10/1,104,0.5,10,1,229.06789,0.07532443,-0.000148688,-19.272121
1990/11/1,104,0.5,10,1,230.4382,0.15852895,-5.63E-05,-23.663929
1990/12/1,104,0.5,10,1,229.83347,0.21713506,-0.000214211,-29.418915
1991/1/1,104,0.5,10,1,225.67445,0.19643474,-0.000252396,-29.462435
1991/2/1,104,0.5,10,1,227.59193,0.1717019,-0.000383008,-30.185778
1991/3/1,104,0.5,10,1,228.9173,0.15557177,-0.000302732,-28.145126
1991/4/1,104,0.5,10,1,230.75357,-0.04430729,-0.000180799,-27.813448
1991/5/1,104,0.5,10,1,230.78275,-0.22146976,-0.000140877,-32.26289
1991/6/1,104,0.5,10,1,230.31914,-0.7681464,7.22E-05,-39.589233
1991/7/1,104,0.5,10,1,230.96487,-0.121866286,0.00026571,-37.403915
1991/8/1,104,0.5,10,1,231.75252,0.23178658,0.000539083,-31.51367
1991/9/1,104,0.5,10,1,233.97906,-0.34231123,0.000214941,-21.740896
1991/10/1,104,0.5,10,1,236.60693,0.009190947,-0.00027713,-10.595535
1991/11/1,104,0.5,10,1,235.54175,-0.7322569,8.22E-05,6.4741807
1991/12/1,104,0.5,10,1,231.91652,-0.58130586,-0.000132633,15.430695
1992/1/1,104,0.5,10,1,229.60718,-0.12845275,-0.000124388,9.51222
1992/2/1,104,0.5,10,1,231.79982,0.20732257,3.10E-05,10.530783
1992/3/1,104,0.5,10,1,233.2206,0.9161068,-0.000107031,15.8717575
1992/4/1,104,0.5,10,1,234.38669,-0.24485844,-7.84E-05,19.288525
1992/5/1,104,0.5,10,1,233.38144,0.3261478,-5.84E-05,13.76289
1992/6/1,104,0.5,10,1,231.02637,0.2746658,-0.000122653,10.289667
1992/7/1,104,0.5,10,1,228.35435,0.36996794,-0.000195118,11.237659
1992/8/1,104,0.5,10,1,228.6989,0.5275054,-7.23E-05,18.100595
1992/9/1,104,0.5,10,1,229.92966,0.007712349,-0.000173856,18.312305
1992/10/1,104,0.5,10,1,230.82295,-0.20856565,-0.000105296,18.932144
1992/11/1,104,0.5,10,1,232.1357,0.8427148,-4.24E-05,22.918177
1992/12/1,104,0.5,10,1,229.46053,2.4573398,-3.85E-05,19.061523
1993/1/1,104,0.5,10,1,227.87025,0.9850631,-0.000185138,9.167604
1993/2/1,104,0.5,10,1,227.39719,0.16578752,-3.37E-05,4.446468
1993/3/1,104,0.5,10,1,228.53728,-0.39043275,-0.000134803,-1.8025084
1993/4/1,104,0.5,10,1,229.68365,-0.04645796,-2.98E-05,-15.7918415
1993/5/1,104,0.5,10,1,230.92545,-0.015945166,-0.000269753,-24.257895
1993/6/1,104,0.5,10,1,230.15279,-0.001159221,-0.000423363,-32.197025
1993/7/1,104,0.5,10,1,229.44319,-0.3579037,-0.000195552,-35.507935
1993/8/1,104,0.5,10,1,228.49155,-0.27523682,-0.000468925,-38.09668
1993/9/1,104,0.5,10,1,230.69917,0.17210513,-0.000520128,-38.0955
1993/10/1,104,0.5,10,1,231.68393,0.08715318,-0.000465454,-37.509773
1993/11/1,104,0.5,10,1,234.30864,0.23823863,4.87E-05,-34.77871
1993/12/1,104,0.5,10,1,232.511,0.21189277,7.78E-05,-28.468573
1994/1/1,104,0.5,10,1,230.06683,0.5355705,-4.02E-05,-35.98193
1994/2/1,104,0.5,10,1,230.91992,0.4510218,7.39E-05,-37.892025
1994/3/1,104,0.5,10,1,232.64897,-0.012315884,0.000204093,-37.20044
1994/4/1,104,0.5,10,1,234.29445,0.12223619,0.000379833,-36.395943
1994/5/1,104,0.5,10,1,236.96725,0.3666075,0.000174152,-19.783754
1994/6/1,104,0.5,10,1,232.81848,-1.1593018,-2.55E-05,3.925426
1994/7/1,104,0.5,10,1,230.39561,-0.26031646,-8.62E-05,3.827804
1994/8/1,104,0.5,10,1,229.6198,-0.41650978,-7.32E-05,8.324291
1994/9/1,104,0.5,10,1,230.97354,-0.3825021,2.53E-05,13.878155
1994/10/1,104,0.5,10,1,232.10574,-0.7416661,-9.27E-05,17.40195
1994/11/1,104,0.5,10,1,231.24792,0.7443211,-9.36E-05,21.268013
1994/12/1,104,0.5,10,1,231.00745,0.819595,-0.000124822,18.435802
1995/1/1,104,0.5,10,1,226.86185,0.056774795,-0.000153461,18.451092
1995/2/1,104,0.5,10,1,227.86946,0.47817415,-0.000144783,4.024224
1995/3/1,104,0.5,10,1,229.51808,0.43556374,-0.000156065,-1.4637723
1995/4/1,104,0.5,10,1,228.99614,-0.22267953,-0.00014782,-11.125986
1995/5/1,104,0.5,10,1,229.87997,-0.027908325,0.000112969,-22.587736
1995/6/1,104,0.5,10,1,230.1307,-0.003175482,-3.28E-05,-29.029604
1995/7/1,104,0.5,10,1,228.94804,0.39953983,-0.000448097,-33.774265
1995/8/1,104,0.5,10,1,227.74568,0.030025676,-0.000327465,-36.728798
1995/9/1,104,0.5,10,1,229.39114,0.38771105,-0.000297959,-34.729313
1995/10/1,104,0.5,10,1,231.5223,0.14105466,-0.000225927,-33.284977
1995/11/1,104,0.5,10,1,232.85318,0.5137948,9.69E-06,-31.276083
1995/12/1,104,0.5,10,1,234.30942,0.087018766,6.00E-05,-23.296965
1996/1/1,104,0.5,10,1,230.13307,0.732358,-6.75E-05,-32.472248
1996/2/1,104,0.5,10,1,229.12387,0.3696991,-0.000267584,-37.08753
1996/3/1,104,0.5,10,1,229.89339,-0.005998254,-0.000205532,-36.467686
